-DOCSTART- -X- O O
каждой	O
точке	O
пространства	O
определяется	O
действующими	O
там	O
пространственными	O
составляющими	O
скорости	O
и	O
поля.	O
-DOCSTART- -X- O O	
Переходная	O
поверхность	O
между	O
электродами	O
и	O
полупроводниковым	O
слоем,	O
который	O
представляет	O
собой	O
фоточувствительную	B-PRO
пленку,	I-PRO
облучается	O
светом	O
возбуждения,	O
что	O
заставляет	O
носители	O
электродов	O
пересекать	O
барьер.	O
-DOCSTART- -X- O O	
Центробежный	O
процесс	O
-	O
процесс	O
разделения	O
смеси	O
газов	O
за	O
счет	O
действия	O
гравитационных	O
или	B-PRO
центробежных	I-PRO
сил,	O
действующих	O
на	O
атомы	O
и	O
молекулы.	O
-DOCSTART- -X- O O	
Процесс	O
включает	O
адиабатическое	B-PRO
охлаждение	I-PRO
смеси	I-PRO
газов	O
в	O
сверхзвуковом	O
сопле	O
и	O
отбор	O
жидкой	B-PRO
фазы,	I-PRO
перед	O
подачей	O
газового	B-PRO
потока	I-PRO
в	O
сопло	O
его	O
закручивают	O
до	O
достижения	O
необходимого	O
центробежного	O
ускорения	O
в	O
потоке	O
во	O
время	O
прохождения	O
им	O
сопла.	O
-DOCSTART- -X- O O	
Процессор	O
выполнен	O
с	O
возможностью	O
вычисления	O
массового	O
расхода	O
технологического	B-PRO
флюида	I-PRO
и	O
на	O
использование	O
статического	O
давления	O
и	O
температуры	O
технологического	B-PRO
флюида	I-PRO
для	O
определения	O
значения	O
энергии	B-PRO
единичной	I-PRO
массы,	I-PRO
относящегося	O
к	O
температуре	O
технологического	B-PRO
флюида,	I-PRO
и	O
для	O
выдачи	O
индикации	O
потока	O
энергии.	O
-DOCSTART- -X- O O	
В	O
вариантах	O
осуществления	O
настоящего	O
изобретения,	O
как	O
правило,	O
используется	O
обобщенное	O
соотношение	O
для	O
энергии	O
на	O
единицу	O
массы,	O
которое	O
может	O
быть	O
объединено	O
с	O
массовым	O
расходом	O
для	O
обеспечения	O
обобщенной	O
индикации	O
потока	O
энергии	O
устройством	O
измерения	O
потока	B-PRO
технологического	B-PRO
флюида.	I-PRO
-DOCSTART- -X- O O	
Способ	O
преобразования	O
энергии	O
текучего	O
агента	O
в	O
механическую	B-PRO
работу,	I-PRO
включающий	O
возвратно-поступательное	O
перемещение	O
торообразной	O
оболочки	O
путем	O
воздействия	O
текучего	O
агента	O
на	O
торообразную	O
оболочку,	O
отличающийся	O
тем,	O
что	O
преобразование	O
энергии	O
текучего	O
агента	O
производят	O
путем	O
воздействия	O
роликовой	O
цепи,	O
закрепленной	O
на	O
внутренней	O
торообразной	O
оболочке,	O
на	O
звездочки,	O
кинематически	O
соединенные	O
с	O
рабочим	O
органом.	O
-DOCSTART- -X- O O	
В	O
этом	O
случае	O
газы	O
состоят	O
в	O
основном	O
из	O
нейтральных	O
атомов	O
и	O
молекул,	O
а	O
заряженные	B-PRO
частицы	I-PRO
(электроны,	O
ионы),	O
имеющиеся	O
в	O
некотором	O
объеме	O
газа	O
лишь	O
в	O
незначительном	O
количестве,	O
не	O
могут	O
образовать	O
заметного	O
тока.	O
-DOCSTART- -X- O O	
В	O
данном	O
изобретении	O
установка	O
цилиндрических	O
пружин	O
между	O
балкой	O
подвеса	O
и	O
осадительными	O
электродами	O
при	O
условии	O
упругости	O
цилиндрических	O
пружин,	O
позволяет	O
создавать	O
резонансные	O
колебания,	O
когда	O
частота	O
собственных	O
колебаний	O
очищаемого	O
газа	O
совпадает	O
с	O
собственной	O
частотой	O
колебаний	O
цилиндрической	O
пружины,	O
что	O
приводит	O
к	O
резкому	B-PRO
возрастанию	I-PRO
амплитуды	I-PRO
колебаний	I-PRO
при	O
накоплении	O
на	O
каждом	O
осадительном	O
электроде	O
определенной	O
массы	O
уловленных	B-PRO
частиц	I-PRO
m	O
перед	O
началом	O
встряхивания,	O
обеспечивая	O
стряхивание,	O
то	O
есть	O
очистку	O
каждого	O
электрода	O
в	O
отдельности	O
именно	O
в	O
момент	O
накопления	O
на	O
его	O
поверхности	O
определенной	O
массы	O
уловленных	B-PRO
частиц,	I-PRO
затрудняющих	O
дальнейший	O
процесс	O
электрофильтрования,	O
что	O
увеличивает	O
эффективность	O
очистки	O
аппарата	O
в	O
целом.	O
-DOCSTART- -X- O O	
Разбрызгивающий	O
эффект	O
происходит	O
во	O
время	O
вибрации,	B-PRO
когда	O
газовые	O
пузыри	O
не	O
перемещаются	O
с	O
жидкостью	O
потока	O
полностью.	O
-DOCSTART- -X- O O	
Эффект	O
Саньяка	O
—	O
появление	B-PRO
фазового	I-PRO
сдвига	O
встречных	O
электромагнитных	O
волн	O
во	O
вращающемся	O
кольцевом	O
интерферометре.	O
-DOCSTART- -X- O O	
Преобразование	O
осуществляется	O
с	O
помощью	O
электрического	O
моста	O
(моста	O
Уитстона)	O
–	O
контролируемая	O
физическая	O
величина	O
преобразуется	O
в	B-PRO
электрический	I-PRO
аналоговый	I-PRO
сигнал.	O
-DOCSTART- -X- O O	
Амбилайт	O
эффект	O
–	O
эффект	B-PRO
внешнего	I-PRO
освещения	O
-DOCSTART- -X- O O	
Благодаря	O
этому	O
поверхность	O
стены	O
за	O
корпусом	O
телевизора	O
динамически	O
освещается,	O
тем	O
самым	O
дополняя	O
ореолом	O
интенсивность	B-PRO
изображения	I-PRO
на	O
самом	O
экране	O
и	O
визуально	O
как	O
бы	O
увеличивая	O
размер	O
изображения	O
-DOCSTART- -X- O O	
Эффект	O
заключается	O
в	O
том,	O
что	O
временное	O
изменение	O
света,	O
излучаемого	O
системой	O
освещения,	O
как	O
воспринимаемое	O
человеком,	O
ограничивается	O
максимальным	O
воспринимаемым	O
временным	O
изменением,	O
связанным	O
с	O
пороговым	B-PRO
расстоянием	I-PRO
во	O
втором	O
цветовом	O
пространстве	O
-DOCSTART- -X- O O	
При	O
воздействии	O
ультразвуковых	O
колебаний	O
средней	O
и	O
большой	O
интенсивности	O
возникает	O
распыление	O
жидкости,	B-PRO
так	O
называемое	O
ультразвуковое	O
фонтанирование,	O
а	O
в	O
фонтане	O
четко	O
выделяется	O
струя,	O
состоящая	O
из	O
капелек	O
сферической	O
формы	O
(в	O
виде	O
бусинок	O
.)	O
-DOCSTART- -X- O O	
Туманообразование	B-PRO
происходит	O
в	O
нижней	O
части	O
струи	O
-DOCSTART- -X- O O	
В	O
конструкции	O
рассматриваемого	O
типа	O
деформация	B-PRO
мембраны	O
посредством	O
изгиба	O
не	O
позволяет	O
получать	O
равномерное	O
перемещение	O
текучей	O
среды	O
на	O
всей	O
поверхности	O
мембраны	O
-DOCSTART- -X- O O	
С	O
другой	O
стороны,	O
чувствительность	O
вибрационной	O
конструкции	O
к	O
механическим	O
креплениям	O
и	O
уплотнениям	O
для	O
жидкости	B-PRO
(паразитное	O
демпфирование)	O
делают	O
технологические	O
решения	O
сложными	O
и	O
дорогими	O
в	O
аспекте	O
крупносерийного	O
изготовления	O
таких	O
конструкций	O
с	O
низкими	O
затратами	O
-DOCSTART- -X- O O	
С	O
другой	O
стороны,	O
чувствительность	O
вибрационной	O
конструкции	O
к	O
механическим	O
креплениям	O
и	O
уплотнениям	O
для	O
жидкости	B-PRO
(паразитное	O
демпфирование)	O
делают	O
технологические	O
решения	O
сложными	O
и	O
дорогими	O
в	O
аспекте	O
крупносерийного	O
изготовления	O
таких	O
конструкций	O
с	O
низкими	O
затратами	O
-DOCSTART- -X- O O	
Настоящее	O
изобретение	O
предназначено	O
для	O
применения	O
в	O
устройствах	O
отображения	O
изображения,	O
имеющих	O
устройство	O
фоновой	O
подсветки,	O
включающее	O
в	O
себя	O
такие	O
источники	B-PRO
света,	I-PRO
которые	O
излучают	O
множество	O
основных	O
цветов,	O
а	O
также	O
пригодно	O
для	O
использования	O
в	O
таких	O
устройствах	O
отображения	O
изображения,	O
как	O
жидкокристаллические	O
устройства	O
отображения,	O
имеющие	O
функцию	O
управления	O
яркостью	O
фоновой	O
подсветки	O
(функция	O
затемнения	O
фоновой	O
подсветки)	O
-DOCSTART- -X- O O	
Эффект	O
Штарка	O
—	B-PRO
смещение	I-PRO
и	I-PRO
расщепление	I-PRO
электронных	I-PRO
термов	I-PRO
атомов	O
во	O
внешнем	O
электрическом	O
поле	O
-DOCSTART- -X- O O	
Эффект	O
Керра,	O
или	O
квадратичный	O
электрооптический	O
эффект	O
—	O
явление	O
изменения	O
значения	O
показателя	O
преломления	B-PRO
оптического	I-PRO
материала	O
пропорционально	O
квадрату	O
напряженности	O
приложенного	B-PRO
электрического	I-PRO
поля	O
-DOCSTART- -X- O O	
Прямое	O
смещение	O
(приложение	O
внешнего	O
напряжения	B-PRO
так,	O
что	O
создаваемое	O
им	O
электрическое	O
поле	O
направлено	O
противоположно	O
существующему	O
в	O
переходе	O
полю,	O
и	O
динамическое	O
равновесие	O
нарушается,	O
таким	O
образом,	O
что	O
диффузионный	O
ток	O
преобладает	O
над	O
дрейфовым	O
током,	O
быстро	O
нарастая	O
с	O
повышением	O
напряжения)	B-PRO
приводит	O
к	O
эффекту	O
обесцвечивания	O
экситонов	O
-DOCSTART- -X- O O	
Эффект	O
приводит	O
к	O
изменению	B-PRO
пика	I-PRO
оптического	I-PRO
поглощения	I-PRO
и	O
влияет	O
на	O
коэффициент	O
преломления	O
-DOCSTART- -X- O O	
Эффект	O
Франца	O
—	O
Келдыша	O
—	O
явление	B-PRO
изменения	I-PRO
поглощения	B-PRO
света	I-PRO
полупроводником	I-PRO
в	I-PRO
электрическом	O
поле,	O
в	O
частности	O
появления	O
поглощения	O
на	O
частотах,	O
меньших	O
ширины	O
запрещённой	O
зоны	O
полупроводника	O
-DOCSTART- -X- O O	
Эффект	O
Поккельса	O
(электрооптический	O
эффект	O
Поккельса)	O
—	O
явление	O
возникновения	B-PRO
двойного	I-PRO
лучепреломления	O
в	B-PRO
оптических	I-PRO
средах	O
при	O
наложении	B-PRO
постоянного	I-PRO
или	I-PRO
переменного	I-PRO
электрического	I-PRO
поля	O
-DOCSTART- -X- O O	
Эффект	O
электрорефракции	O
заключается	O
в	O
долговременном	O
сохранении	O
изменений	O
показателя	B-PRO
преломления	I-PRO
после	O
удаления	O
внешнего	B-PRO
электрического	I-PRO
поля	I-PRO
-DOCSTART- -X- O O	
В	O
таких	O
массовых	O
расходомерах,	O
сила	O
реакции	O
Кориолиса,	O
действующая	O
на	O
массу	O
движущейся	O
текучей	B-PRO
среды,	I-PRO
переносится	O
на	O
сам	O
трубопровод	O
и	O
проявляется	O
как	O
отклонение	O
или	O
смещение	O
трубопровода	O
в	O
направлении	O
вектора	O
силы	O
Кориолиса	O
в	O
плоскости	O
вращения	O
-DOCSTART- -X- O O	
Аэрация	O
приводит	O
к	O
потерям	B-PRO
энергии	I-PRO
в	O
трубопроводе,	O
которые	O
могут	O
оказывать	O
существенное	O
отрицательное	O
влияние	O
на	O
измерения,	O
производимые	O
массовым	O
расходомером,	O
и	O
могут	O
привести	O
к	O
блокировке	O
трубопровода	O
-DOCSTART- -X- O O	
Аэрация	O
является	O
по	O
сути	O
двухфазным	B-PRO
потоком	I-PRO
-DOCSTART- -X- O O	
Эффект	O
Вентури	O
заключается	O
в	O
падении	B-PRO
давления,	I-PRO
когда	O
поток	B-PRO
жидкости	I-PRO
или	I-PRO
газа	I-PRO
протекает	O
через	O
суженную	O
часть	O
трубы	O
-DOCSTART- -X- O O	
Перепад	O
давления	B-PRO
между	O
входом	O
и	O
выходом	O
трубопровода	O
приводит	O
к	O
увеличению	O
размера	O
пузырька	O
от	O
входа	O
к	O
выходу	O
-DOCSTART- -X- O O	
Горячая	O
экструзия	O
—	O
процесс	O
протекает	O
при	O
высоких	O
скоростях	O
и	B-PRO
давлениях,	O
значительном	O
переходе	O
механической	O
энергии	O
в	O
тепловую,	O
что	O
приводит	O
к	O
различным	O
по	O
глубине	O
изменениям	O
в	O
качественных	O
показателях	O
материала	O
-DOCSTART- -X- O O	
Массовая	O
доля	O
влаги	O
в	O
сырье	O
при	O
горячей	O
экструзии	O
составляет	O
10…20	O
%,	O
а	O
температура	B-PRO
превышает	O
120	O
°C	O
-DOCSTART- -X- O O	
Причина	O
в	O
том,	O
что	O
коэффициент	O
пропускания	O
светового	B-PRO
луча,	I-PRO
проходящего	O
через	O
двулучепреломляющую	O
среду,	O
помещенную	O
между	O
кросс-никольными	O
поляризаторами,	O
пропорционален	O
sin2	O
(2α),	O
где	O
α	O
(единица	O
-	O
радиан)	O
-	O
угол,	O
образованный	O
осью	O
поляризатора	O
и	O
осью	O
наименьшей	O
скорости	O
распространения	O
света	O
в	O
двулучепреломляющей	O
среде	O
-DOCSTART- -X- O O	
Согласно	O
устройству	O
LCD,	O
коэффициент	O
пропускания	O
светового	O
луча,	O
проходящего	O
через	O
двулучепреломляющую	B-PRO
среду,	I-PRO
помещенную	O
между	O
пластиной	O
с	O
правой	O
круговой	O
поляризацией	O
и	O
пластиной	O
с	O
левой	O
круговой	O
поляризацией,	O
ортогональными	O
друг	O
другу,	O
не	O
зависит	O
от	O
угла,	O
образованного	O
осью	O
поляризатора	O
и	O
осью	O
наименьшей	O
скорости	O
распространения	O
света	O
в	O
двулучепреломляющей	B-PRO
среде	I-PRO
-DOCSTART- -X- O O	
Световой	B-PRO
луч,	I-PRO
входящий	O
в	O
микрорельефную	O
пленку,	O
достигает	O
участка	O
основы	O
через	O
мелкие	O
выступы,	O
образующие	O
поверхность	O
пленки,	O
и	O
поэтому	O
область,	O
где	O
существуют	O
одновременно	O
выступы	O
и	O
воздух	O
между	O
воздухом	O
и	O
участком	O
основы,	O
рассматривается	O
как	O
область	O
с	O
показателем	B-PRO
преломления,	I-PRO
промежуточным	O
между	O
показателем	B-PRO
преломления	I-PRO
материала,	O
образующего	O
пленку	O
(около	O
1,5,	O
если	O
смола	O
образует	O
пленку),	O
и	O
показателем	O
преломления	B-PRO
воздуха	I-PRO
(1,0)	O
-DOCSTART- -X- O O	
Выделению	O
шумовой	O
составляющей	O
из	O
стабилизированного	O
напряжения	O
предшествует	O
операция	O
преобразования	O
спектра	O
стабилизированного	O
выходного	O
напряжения,	O
обеспечивающая	O
сужение	O
спектральной	O
полосы	O
шумовой	O
составляющей	O
сигнала	O
источника	O
опорного	B-PRO
напряжения	I-PRO
как	O
со	O
стороны	O
инфранизких,	O
так	O
и	O
со	O
стороны	O
ультравысоких	O
частот	O
-DOCSTART- -X- O O	
Это	O
-	O
состояние	O
ферромагнетика,	O
при	O
котором	O
его	B-PRO
намагниченность	O
J	O
достигает	O
предельного	O
значения	B-PRO
—	O
намагниченности	O
насыщения,	O
не	O
меняющейся	O
при	O
дальнейшем	O
увеличении	O
напряжённости	O
намагничивающего	O
поля	O
-DOCSTART- -X- O O	
В	O
случае	O
ферромагнетиков	O
достигается	O
при	O
окончании	O
так	O
называемых	O
процессов	O
технического	O
намагничивания:	O
а)	O
роста	B-PRO
доменов	I-PRO
с	I-PRO
магнитным	I-PRO
моментом,	I-PRO
ориентированным	O
по	O
оси	O
лёгкого	O
намагничивания,	O
в	O
результате	O
процесса	O
смещения	O
границ	O
доменов;	O
б)	O
поворота	O
вектора	O
намагниченности	O
образца	O
в	O
направлении	O
намагничивающего	O
поля	O
(процесса	O
вращения);	O
и	O
парапроцесса	O
—	O
увеличения	O
под	O
действием	O
сильного	O
внешнего	O
поля	O
числа	O
спинов,	O
ориентированных	O
по	O
полю,	O
за	O
счёт	O
спинов,	O
имеющих	O
антипараллельную	O
ориентацию	O
-DOCSTART- -X- O O	
Можно	O
сказать,	O
что	O
это	O
задержка	B-PRO
во	I-PRO
времени	I-PRO
изменения	I-PRO
магнитных	I-PRO
характеристик	I-PRO
ферромагнетиков	I-PRO
(намагниченности,	O
магнитной	O
проницаемости	O
и	O
др)	O
от	O
изменений	O
напряжённости	B-PRO
внешнего	O
магнитного	O
поля	O
-DOCSTART- -X- O O	
Контрастное	O
поглощение	O
рентгеновского	B-PRO
излучения	I-PRO
применяется	O
на	O
практике,	O
например,	O
для	O
контроля	O
внутренней	O
трещины	O
в	O
железе	O
и	O
стали	O
или	O
для	O
контроля	O
безопасности	O
багажа,	O
используя	O
разность	O
в	O
поглощаемой	O
мощности	O
рентгеновского	B-PRO
излучения,	I-PRO
обладающего	O
высокой	O
проникающей	O
способностью	O
-DOCSTART- -X- O O	
Для	O
обнаружения	O
объекта,	O
имеющего	O
небольшое	O
отличие	O
плотности	O
от	O
окружающей	O
среды	O
и	O
создающего	O
менее	O
контрастное	O
поглощение	O
рентгеновского	B-PRO
излучения,	I-PRO
эффективен	O
фазоконтрастный	O
способ	O
получения	O
рентгеновских	O
изображений	O
посредством	O
фазового	O
контраста,	O
при	O
котором	O
обнаруживается	O
фазовый	B-PRO
сдвиг	I-PRO
рентгеновского	I-PRO
излучения,	I-PRO
создаваемый	O
объектом	O
-DOCSTART- -X- O O	
Для	O
того,	O
чтобы	O
облегчить	O
осуществление	O
холодной	O
абляции,	O
интенсивность	O
лазерных	B-PRO
импульсов	I-PRO
должна	O
превышать	O
установленное	O
пороговое	O
значение	O
-DOCSTART- -X- O O	
Данный	O
эффект	O
приводит	O
к	O
осаждению	O
частиц,	O
т.е.	O
к	O
ухудшению	O
качества	O
плазмы	O
и	O
соответственно	O
качества	O
наносимого	O
покрытия	O
(тонкой	O
пленки)	O
и	O
к	O
нежелательной	O
эрозии	O
материала	B-PRO
мишени,	I-PRO
его	O
возможному	O
нагреву	O
и	O
т.д	O
-DOCSTART- -X- O O	
Обычно	O
в	O
электрическую	B-PRO
энергию	I-PRO
удается	O
преобразовать	O
менее	O
10%	O
световой	B-PRO
энергии	I-PRO
-DOCSTART- -X- O O	
Пропускание	O
нарастающего	O
импульса	B-PRO
тока	I-PRO
(в	O
режиме	O
генератора	O
тока)	O
по	O
сформированной	O
МП	O
(в	O
том	O
же	O
направлении,	O
что	O
и	O
при	O
формовке)	O
приводит,	O
после	O
достижения	O
током	O
некоторого	O
порогового	O
значения,	O
к	O
скачкообразным	O
осцилляциям	O
сопротивления,	B-PRO
при	O
которых	O
после	O
каждого	O
«скачка»	O
сопротивление	B-PRO
МП	O
уменьшается	O
-DOCSTART- -X- O O	
Выявлены	O
следующие	O
закономерности	O
обнаруженного	O
эффекта:	O
1)	O
величина	O
порогового	O
значения	O
тока	O
обратно	O
пропорциональна	O
исходному	O
значению	O
сопротивления	B-PRO
МП;	O
2)	O
частота	O
скачкообразных	O
осцилляций	O
сопротивления:	B-PRO
-	O
пропорциональна	O
величине	O
скорости	O
нарастания	O
тока,	O
пропускаемого	O
через	O
МП;	O
-	O
определяется	O
свойствами	O
металла,	O
из	O
которого	O
формируется	O
МП	O
-DOCSTART- -X- O O	
Для	O
решения	O
поставленной	O
задачи	O
в	O
устройстве	O
преобразования	O
мощности	O
настоящего	O
изобретения,	O
включающем	O
в	O
себя	O
инвертор,	O
который	O
включает	O
в	O
себя	O
множество	O
переключающих	O
элементов,	O
которые	O
должны	O
управляться	O
по	O
включению/выключению,	O
и	O
приводит	O
в	O
действие	O
электродвигатель	O
переменного	O
тока	O
посредством	O
преобразования	O
напряжения	O
постоянного	B-PRO
тока	I-PRO
в	I-PRO
напряжение	O
переменного	B-PRO
тока	I-PRO
произвольной	I-PRO
частоты	O
-DOCSTART- -X- O O	
Полупроводниковый	O
светоизлучающий	O
элемент,	O
который	O
питается	O
мощностью	O
постоянного	B-PRO
тока,	I-PRO
выданной	O
из	O
средства	O
выработки	O
выходной	O
мощности	O
постоянного	B-PRO
тока,	I-PRO
испускает	O
свет	O
-DOCSTART- -X- O O	
Средство	O
управления	O
управляет	O
средством	O
выработки	O
выходной	O
мощности	O
постоянного	B-PRO
тока,	I-PRO
чтобы	O
уменьшать	O
силу	O
света	O
и	O
зажигать	O
или	O
гасить	O
полупроводниковый	O
светоизлучающий	O
элемент,	O
прекращая	O
управление	O
мощностью	O
постоянного	B-PRO
тока,	I-PRO
на	O
основании	O
сигнала	O
уменьшения	O
силы	O
света	O
в	O
течение	O
предопределенного	O
периода	O
времени,	O
начиная	O
с	O
временной	O
привязки	O
непосредственно	O
после	O
того,	O
как	O
подается	O
мощность	O
переменного	O
тока	O
-DOCSTART- -X- O O	
В	O
качестве	O
источника	O
питания	O
для	O
возбуждения	O
полупроводникового	O
светоизлучающего	B-PRO
диода,	I-PRO
такого	O
как	O
светоизлучающий	B-PRO
диод,	I-PRO
общераспространенным	O
образом	O
используются	O
устройства	O
источников	O
питания,	O
которые	O
переключают	O
мощность	O
постоянного	B-PRO
тока	I-PRO
с	O
использованием	O
коммутационного	O
элемента	O
-DOCSTART- -X- O O	
Если	O
магнитный	O
момент	O
ядра	O
приводит	O
к	O
появлению	O
большого	O
момента	B-PRO
количества	I-PRO
движения,	I-PRO
то	O
это	O
вынуждает	O
электроны,	O
находящиеся	O
на	O
внешних	O
орбитах,	O
совершать	O
осциллирующее	O
перемещение	O
из-за	O
положительных	O
кулоновских	O
сил,	O
порождаемых	O
ядром	O
-DOCSTART- -X- O O	
В	O
некоторых	O
случаях	O
поляризация	O
диэлектрика	O
(сегнетоэлектрика)	B-PRO
происходит	O
под	O
действием	O
механических	O
напряжений,	O
сил	O
трения	O
или	O
вследствие	O
изменения	O
температуры,	B-PRO
в	O
отсутствие	O
внешнего	O
поля	O
-DOCSTART- -X- O O	
Когда	O
электрическое	O
поле	O
перестает	O
действовать,	O
и	O
материал	O
охлаждается	O
до	O
комнатной	O
температуры,	B-PRO
реализуется	O
максимальная	O
поляризация	O
-DOCSTART- -X- O O	
Для	O
выравнивания	O
переменного	B-PRO
тока	I-PRO
в	O
постоянный	O
требуется	O
использование	O
специальных	O
устройств	O
-DOCSTART- -X- O O	
Это	O
–	O
тиристорные	O
преобразователи	O
(ТП),	O
они	O
служат	O
для	O
преобразования	B-PRO
переменного	I-PRO
тока	O
в	O
постоянный	O
с	O
регулированием	O
по	O
заданному	O
закону	O
выходных	O
параметров	O
(тока	O
и	O
напряжения)	O
-DOCSTART- -X- O O	
Момент	O
силы	B-PRO
(крутящий	O
момент)	O
-	O
векторная	O
физическая	O
величина,	O
равная	O
векторному	O
произведению	O
радиус-вектора,	O
проведённого	O
от	O
оси	O
вращения	O
к	O
точке	O
приложения	O
силы,	B-PRO
на	O
вектор	O
этой	O
силы	B-PRO
-DOCSTART- -X- O O	
В	O
текучей	O
среде	O
происходит	O
передача	O
энергии	B-PRO
сдвиговой	I-PRO
волны	I-PRO
в	O
текучую	O
среду,	O
где	O
явление	O
вязкости	O
превращает	O
энергию	O
от	O
когерентных	O
акустических	O
вибраций	O
в	O
тепло	O
-DOCSTART- -X- O O	
Это	O
приводит	O
к	O
локальному	O
вертикальному	O
движению	O
границы	O
раздела	O
между	O
текучей	O
средой	O
и	O
связанным	O
излучением	O
энергии,	O
что	O
приводит	O
к	O
излучению	B-PRO
волн	I-PRO
сжатия	I-PRO
в	O
текучую	O
среду	O
-DOCSTART- -X- O O	
Это	O
-	O
явление	O
наведения	O
собственного	O
электростатического	O
поля	O
при	O
действии	O
на	O
тело	B-PRO
внешнего	I-PRO
электрического	I-PRO
поля	O
-DOCSTART- -X- O O	
Внешнее	B-PRO
электрическое	I-PRO
поле	I-PRO
может	O
значительно	O
исказиться	O
вблизи	O
тела	O
с	O
индуцированным	O
электрическим	O
полем	O
-DOCSTART- -X- O O	
Это	O
остается	O
справедливым	O
для	O
вакуума,	O
что	O
означает,	O
что	O
через	O
него	O
вблизи	O
проводника	O
также	O
протекает	O
ток	B-PRO
смещения	I-PRO
-DOCSTART- -X- O O	
Наличие	O
конечного	O
азимутального	O
размера	O
пучка,	O
приводящее	O
к	O
тому,	O
что	O
частицы	O
находятся	O
при	O
разных	O
фазах	O
синусоидальной	O
зависимости	O
от	O
времени	O
ускоряющего	O
поля,	O
является	O
причиной	O
неравномерного	O
набора	O
энергии	B-PRO
частицами	I-PRO
в	O
процессе	O
ускорения	O
-DOCSTART- -X- O O	
Противо-ЭДС	B-PRO
наводится	I-PRO
в	O
проводниках	O
обмотки	O
якоря	O
при	O
пересечении	O
ими	O
магнитных	O
силовых	O
линий	O
магнитного	O
потока	B-PRO
главных	I-PRO
полюсов	O
при	O
вращении	O
якоря	O
-DOCSTART- -X- O O	
Её	O
величина	O
зависит	O
от	O
величины	O
магнитного	B-PRO
потока	I-PRO
и	O
частоты	B-PRO
вращения	I-PRO
якоря	O
-DOCSTART- -X- O O	
Намагничивающий	O
ток	B-PRO
—	O
переменный,	O
постоянный,	O
импульсный	O
или	O
какой	O
либо	O
другой	O
электрический	B-PRO
ток,	O
используемый	O
для	O
намагничивания	O
объекта	O
контроля	O
-DOCSTART- -X- O O	
ЭДС	O
дополнительной	O
обмотки	O
вызывает	O
соответствующий	O
небольшой	O
ток	B-PRO
в	O
замкнутой	O
цепи,	O
состоящей	O
из	O
реостата	O
установки,	O
компаундирующего	O
сопротивления,	O
дополнительной	O
обмотки,	O
кремниевого	O
выпрямителя	O
и	O
обмотки	O
ротора	O
-DOCSTART- -X- O O	
Интенсивность	B-PRO
излучения	I-PRO
зависит	O
от	O
взаимного	O
расположения	O
поверхностей,	O
излучательной	O
и	O
поглощательной	O
способности	O
тел	O
-DOCSTART- -X- O O	
лучистый	O
теплообмен	O
между	O
двумя	O
поверхностями,	O
находящимися	O
в	O
замкнутом	O
пространстве,	O
одна	O
из	O
которых	O
облекает	O
другую,	O
происходит	O
в	O
соответствии	O
с	O
приведенной	O
формулой,	O
которая	O
после	O
упрощения	O
имеет	O
вид:	O
q=	O
Нпр*	O
s*(	O
Т1^4-	O
Т2^4),	O
где	O
q	O
-	O
тепловой	O
поток	B-PRO
от	I-PRO
более	O
нагретой	O
к	O
менее	O
нагретой	O
поверхности;	O
Нпр	O
-	O
приведенный	O
коэффициент	O
излучения	O
между	O
поверхностями	O
(степень	O
взаимной	O
«черноты»	O
участвующих	O
в	O
теплообмене	O
поверхностей);	O
s	O
-	O
площадь	O
поверхности	O
теплообмена;	O
Т1	O
и	O
Т2	O
-	O
температуры	O
соответственно	O
более	O
нагретой	O
и	O
менее	O
нагретой	O
поверхностей	O
по	O
шкале	O
Кельвина	O
-DOCSTART- -X- O O	
Термическое	O
(тепловое)	O
расширение	O
-	O
изменение	O
линейных	O
размеров	O
и	O
формы	O
тела	O
при	O
изменении	O
его	B-PRO
температуры	O
-DOCSTART- -X- O O	
Он	O
может	O
быть	O
кабелем	O
коаксиального	O
типа,	O
где	O
экранирующая	O
оболочка	O
(SH)	O
используется	O
в	O
качестве	O
пути	O
возврата	O
тока	B-PRO
-DOCSTART- -X- O O	
Предпочтительно	O
кабель	O
может	O
быть	O
коаксиальным	O
кабелем	O
с	O
экранирующей	O
оболочкой	O
в	O
качестве	O
пути	O
возврата	O
тока	B-PRO
-DOCSTART- -X- O O	
Экранирующая	B-PRO
оболочка	I-PRO
в	O
коаксиальном	O
кабеле	O
используется	O
в	O
качестве	O
пути	O
возврата	O
токов,	O
но	O
этому	O
току	O
будет	O
противодействовать	O
ток	O
в	O
заземлении,	O
возбуждаемый	O
напряжением	O
в	O
экранирующей	O
оболочке.	O
-DOCSTART- -X- O O	
Экранирующая	B-PRO
оболочка	I-PRO
имеет	O
сопротивление	O
приблизительно	O
в	O
2	O
Ом/км,	O
которое	O
дает	O
рост	O
падения	O
напряжения	O
в	O
экранирующей	O
оболочке	O
примерно	O
в	O
300	O
вольт.	O
-DOCSTART- -X- O O	
Эффект	O
экранирования	O
излучения	O
слоем	B-PRO
окрашенного	I-PRO
покрытия	I-PRO
можно	O
было	O
бы	O
использовать	O
для	O
модуляции	O
модуля	O
упругости	O
посредством	O
различных	O
степеней	O
отверждения.	O
-DOCSTART- -X- O O	
Поэтому	O
вклад	O
второго	O
устройства	O
отверждения	O
в	O
отверждение	O
смолы,	O
образующей	O
материал	O
второго	O
покрытия,	O
